dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,insulin_metabolism,nutrient_sensing,0.8074393580722365,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,insulin_metabolism,stress_repair,0.6327827262203969,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,insulin_metabolism,mitochondrial_stress,0.4755571481822105,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,nutrient_sensing,sirtuin_repair,0.7311499576565913,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,nutrient_sensing,oxidative_stress_repair,0.7371709942015183,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,nutrient_sensing,nutrient_sensing,1.0,1.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,nutrient_sensing,stress_repair,0.6791893661593078,1.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,stress_repair,stress_repair,1.0,1.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_salvage_core,0.7206525668288334,18.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_de_novo,0.6271969790952596,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_inflammation,0.6597618041829512,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_repair,0.8926824226832558,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,sirtuin_repair,0.7925273005646581,9.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,mitochondrial_biogenesis,0.8528468905938519,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,oxidative_stress_repair,0.8163196270796313,9.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nfkb_inflammation,0.6591511670717776,9.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,innate_immune_inflammation,0.6200323738894442,9.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,monocyte_macrophage,0.4398843305399411,9.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,macrophage_resolution,0.636246760960816,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,insulin_metabolism,0.7761928313725323,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,nutrient_sensing,0.7759223216403376,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,stress_repair,0.6666808150234789,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,dna_damage_repair,0.9013482236582072,3.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,dna_damage_repair,mitochondrial_stress,0.5025577076138407,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nad_salvage_core,0.7272016291305334,24.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nad_de_novo,0.6022595296484794,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nad_consumption_inflammation,0.6493025313159875,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nad_consumption_repair,0.9164773469708428,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,sirtuin_repair,0.8190350177742355,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,mitochondrial_biogenesis,0.8947646933178148,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,oxidative_stress_repair,0.8438776371591015,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nfkb_inflammation,0.7020926195838135,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,innate_immune_inflammation,0.5536228806818447,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,monocyte_macrophage,0.3186907849249749,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,macrophage_resolution,0.4850697275226706,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,insulin_metabolism,0.8185018893653211,16.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,nutrient_sensing,0.8377566375557457,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,stress_repair,0.7748659069144734,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,dna_damage_repair,0.8496857028815857,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,autophagy_repair,0.9056127876577688,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,autophagy_repair,mitochondrial_stress,0.5910423584579464,8.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nad_salvage_core,0.4727984988162889,12.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nad_de_novo,0.2787567457470545,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nad_consumption_inflammation,0.3626489785371362,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nad_consumption_repair,0.5531951797192421,4.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,sirtuin_repair,0.5625555463710844,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,oxidative_stress_repair,0.576713146224361,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nfkb_inflammation,0.5403655774741273,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,monocyte_macrophage,0.3171354513432957,6.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,nutrient_sensing,0.4639305726724991,2.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,stress_repair,0.5271880608341624,2.0,structural co-expression description; not a between-group significance test
GSE305038_activity_inactivity_exercise,,,,,module_pair_correlation,mitochondrial_stress,mitochondrial_stress,0.6268916899665864,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,nad_salvage_core,-0.1287236027057527,15.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,sirtuin_repair,0.124578195220832,18.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,oxidative_stress_repair,-0.0068883098728283,24.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,nfkb_inflammation,0.0330077297319402,42.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,nutrient_sensing,0.1567839650694849,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_salvage_core,stress_repair,0.096504200795971,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,nad_salvage_core,-0.1266939654603111,18.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,nad_de_novo,0.2049105291594606,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,sirtuin_repair,-0.3044384555434856,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,oxidative_stress_repair,-0.0577161807432554,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,nfkb_inflammation,0.0184331750122213,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,nutrient_sensing,-0.5417984184382624,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_de_novo,stress_repair,0.0033345985468656,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nad_salvage_core,-0.058719995145482,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nad_de_novo,0.335014184343289,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nad_consumption_inflammation,0.601450755478112,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nad_consumption_repair,0.330682217870559,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,sirtuin_repair,-0.3859847712885291,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,oxidative_stress_repair,-0.1617925107937254,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nfkb_inflammation,-0.0001887017563124,14.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,nutrient_sensing,-0.5440254558867563,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_inflammation,stress_repair,0.583407935997756,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,nad_salvage_core,0.1439749942446379,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,nad_de_novo,-0.1819045969006909,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,nad_consumption_repair,0.3243688355381228,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,sirtuin_repair,0.1145716845247246,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,oxidative_stress_repair,-0.1147830886914746,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,nfkb_inflammation,0.0671525238417554,14.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,nutrient_sensing,0.0877019978476202,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nad_consumption_repair,stress_repair,0.7145390446653118,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,sirtuin_repair,sirtuin_repair,0.0896085970231481,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,sirtuin_repair,stress_repair,-0.1068311864265885,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_salvage_core,0.1031029943480223,18.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_de_novo,-0.2712863103237858,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_inflammation,-0.021339007681976,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_repair,0.3524716800427144,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,sirtuin_repair,0.1016895271509501,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,ampk_mitochondria_repair,0.156564503602012,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_biogenesis,0.3195162169171599,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,oxidative_stress_repair,0.0492731028456221,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nfkb_inflammation,-0.07721210687675,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,innate_immune_inflammation,-0.0849887545121229,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,monocyte_macrophage,-0.136424922841956,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,macrophage_resolution,0.3802606785760796,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,insulin_metabolism,0.3331014192441451,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,nutrient_sensing,0.0328397155066506,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,stress_repair,0.4461155478923134,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,dna_damage_repair,0.33875130459866,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,autophagy_repair,0.1722182966710148,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_stress,0.3216192077908106,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_salvage_core,-0.0093566086707719,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_de_novo,-0.1152837533424445,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_inflammation,-0.0336833658376434,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_repair,0.0379242100390133,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,sirtuin_repair,-0.1784171190868266,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_biogenesis,0.66963483569231,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,oxidative_stress_repair,-0.0099484822489307,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nfkb_inflammation,-0.3413758356521929,14.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,monocyte_macrophage,0.0243154327630535,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,nutrient_sensing,-0.1525850537915862,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,stress_repair,0.2436065749141921,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_stress,0.0297578198943793,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,oxidative_stress_repair,sirtuin_repair,0.0373143865629259,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,oxidative_stress_repair,oxidative_stress_repair,-0.1861117222897695,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,oxidative_stress_repair,stress_repair,-0.1128700721202648,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nfkb_inflammation,sirtuin_repair,0.1295742158375361,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nfkb_inflammation,oxidative_stress_repair,-0.0059746069735787,28.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nfkb_inflammation,nfkb_inflammation,0.0222355240855121,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nfkb_inflammation,nutrient_sensing,0.0939342265483219,7.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nfkb_inflammation,stress_repair,-0.0171668710205924,7.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nad_salvage_core,-0.0812070368680813,18.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nad_de_novo,0.3700611235831758,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_inflammation,0.174188092119385,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_repair,-0.1076539706910907,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,sirtuin_repair,-0.2305041030356914,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_biogenesis,0.2119189696449902,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,oxidative_stress_repair,-0.062095611060685,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nfkb_inflammation,-0.0738110274285916,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,innate_immune_inflammation,0.2539653151647982,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,monocyte_macrophage,0.1517678168158457,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,macrophage_resolution,-0.4007474160879307,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,insulin_metabolism,-0.1485466326736667,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,nutrient_sensing,-0.4984974295666375,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,stress_repair,0.1291941946905895,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_stress,0.2055964750671626,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nad_salvage_core,-0.1277435875548878,24.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nad_de_novo,0.3021395599536584,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_inflammation,0.3657992621299737,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_repair,-0.1496741220693292,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,sirtuin_repair,-0.3647560458161883,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,oxidative_stress_repair,0.0032178929261728,16.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nfkb_inflammation,-0.0744576058026968,28.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,monocyte_macrophage,0.1756886319712927,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,nutrient_sensing,-0.4988591669751198,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,monocyte_macrophage,stress_repair,0.0403733100510347,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nad_salvage_core,0.0784503908218434,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nad_de_novo,-0.375014739835331,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nad_consumption_inflammation,0.124061994108855,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nad_consumption_repair,0.3470848778876381,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,sirtuin_repair,0.0158543516719572,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,mitochondrial_biogenesis,0.2105014442999193,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,oxidative_stress_repair,0.0553146309843,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nfkb_inflammation,-0.0949642054931857,14.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,monocyte_macrophage,0.0025360017167606,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,macrophage_resolution,0.4394759340624102,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,nutrient_sensing,0.1621238132776369,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,stress_repair,0.3529434627819706,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,macrophage_resolution,mitochondrial_stress,0.1231893423385756,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_salvage_core,-0.0309303409738793,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_de_novo,0.2477675646284508,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_consumption_inflammation,0.1997354959734976,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_consumption_repair,0.0171135948400342,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,sirtuin_repair,-0.0595424094185787,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,ampk_mitochondria_repair,-0.074341437924622,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,mitochondrial_biogenesis,-0.3546816341964805,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,oxidative_stress_repair,0.0489853736518393,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nfkb_inflammation,0.1566299436674856,14.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,innate_immune_inflammation,0.1134634142148164,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,monocyte_macrophage,0.1409101412482463,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,macrophage_resolution,-0.1556670007397818,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,adipose_metabolism_resolution,-0.2127747047055222,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,insulin_metabolism,-0.3038790183238677,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,nutrient_sensing,-0.3676212257975654,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,stress_repair,0.1278828494431046,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,dna_damage_repair,-0.0175689893076241,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,autophagy_repair,-0.2554017719357345,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_resolution,mitochondrial_stress,0.4051746980368764,4.0,structural co-expression description; not a between-group significance test
